,Unnamed: 0,image_id,label,source,0,fold_0,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6
16225,24758.0,train-cmd-1515.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16226,24762.0,train-cmd-684.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16227,24766.0,train-cmd-334.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16228,24769.0,train-cmd-2582.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16229,24773.0,train-cmd-339.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16230,24775.0,train-cmd-423.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16231,24778.0,train-cmd-56.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16232,24779.0,train-cmd-514.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16233,24782.0,train-cmd-164.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16234,24783.0,train-cmd-169.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16235,24784.0,train-cmd-888.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16236,24785.0,train-cmd-1565.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16237,24788.0,train-cmd-626.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16238,24789.0,train-cmd-1711.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16239,24795.0,train-cmd-108.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16240,24798.0,train-cmd-761.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16241,24799.0,train-cmd-1473.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16242,24800.0,train-cmd-2606.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16243,24802.0,train-cmd-182.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16244,24803.0,train-cmd-1727.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16245,24807.0,train-cmd-1291.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16246,24808.0,train-cmd-2490.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16247,24813.0,train-cmd-853.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16248,24816.0,train-cmd-1874.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16249,24819.0,train-cmd-515.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16250,24823.0,train-cmd-620.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16251,24824.0,train-cmd-2592.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16252,24826.0,train-cmd-569.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16253,24829.0,train-cmd-1683.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16254,24833.0,train-cmd-1188.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16255,24836.0,train-cmd-1385.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16256,24842.0,train-cmd-2151.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16257,24843.0,train-cmd-2381.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16258,24844.0,train-cmd-2444.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16259,24847.0,train-cmd-1635.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16260,24849.0,train-cmd-2437.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16261,24850.0,train-cmd-394.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16262,24853.0,train-cmd-2373.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16263,24858.0,train-cmd-1111.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16264,24859.0,train-cmd-27.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16265,24861.0,train-cmd-1734.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16266,24862.0,train-cmd-1800.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16267,24863.0,train-cmd-1205.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16268,24866.0,train-cmd-2439.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16269,24870.0,train-cmd-1250.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16270,24871.0,train-cmd-506.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16271,24872.0,train-cmd-1347.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16272,24873.0,train-cmd-1855.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16273,24876.0,train-cmd-728.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16274,24879.0,train-cmd-1965.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16275,24881.0,train-cmd-814.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16276,24882.0,train-cmd-1073.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16277,24883.0,train-cmd-1387.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16278,24885.0,train-cmd-2530.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16279,24888.0,train-cmd-957.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16280,24889.0,train-cmd-516.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16281,24892.0,train-cmd-1080.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16282,24893.0,train-cmd-732.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16283,24894.0,train-cmd-918.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16284,24895.0,train-cmd-768.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16285,24898.0,train-cmd-790.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16286,24900.0,train-cmd-2352.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16287,24901.0,train-cmd-1023.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16288,24904.0,train-cmd-2549.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16289,24907.0,train-cmd-1846.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16290,24910.0,train-cmd-1685.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16291,24912.0,train-cmd-509.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16292,24913.0,train-cmd-1540.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16293,24914.0,train-cmd-263.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16294,24915.0,train-cmd-505.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16295,24916.0,train-cmd-1817.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16296,24921.0,train-cmd-875.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16297,24922.0,train-cmd-476.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16298,24923.0,train-cmd-770.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16299,24928.0,train-cmd-1149.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16300,24930.0,train-cmd-980.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16301,24932.0,train-cmd-978.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16302,24933.0,train-cmd-2295.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16303,24939.0,train-cmd-1533.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16304,24940.0,train-cmd-1392.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16305,24943.0,train-cmd-965.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16306,24946.0,train-cmd-1449.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16307,24948.0,train-cmd-2272.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16308,24954.0,train-cmd-2425.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16309,24955.0,train-cmd-457.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16310,24956.0,train-cmd-2158.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16311,24957.0,train-cmd-1763.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16312,24960.0,train-cmd-1595.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16313,24961.0,train-cmd-1601.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16314,24963.0,train-cmd-1607.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16315,24965.0,train-cmd-2248.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16316,24966.0,train-cmd-758.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16317,24969.0,train-cmd-2152.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16318,24970.0,train-cmd-1695.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16319,24975.0,train-cmd-2434.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16320,24976.0,train-cmd-1241.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16321,24978.0,train-cmd-508.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16322,24980.0,train-cmd-1739.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16323,24981.0,train-cmd-950.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16324,24984.0,train-cmd-976.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16325,24985.0,train-cmd-743.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16326,24986.0,train-cmd-1035.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16327,24990.0,train-cmd-1407.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16328,24991.0,train-cmd-1045.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16329,24992.0,train-cmd-317.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16330,24995.0,train-cmd-89.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16331,25000.0,train-cmd-927.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16332,25001.0,train-cmd-571.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16333,25003.0,train-cmd-1764.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16334,25006.0,train-cmd-1950.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16335,25007.0,train-cmd-1884.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16336,25010.0,train-cmd-1506.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16337,25011.0,train-cmd-1128.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16338,25013.0,train-cmd-824.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16339,25015.0,train-cmd-1071.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16340,25016.0,train-cmd-2468.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16341,25017.0,train-cmd-2550.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16342,25018.0,train-cmd-548.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16343,25021.0,train-cmd-2121.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16344,25022.0,train-cmd-1004.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16345,25031.0,train-cmd-860.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16346,25035.0,train-cmd-1821.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16347,25037.0,train-cmd-442.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16348,25040.0,train-cmd-1886.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16349,25041.0,train-cmd-1277.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16350,25042.0,train-cmd-124.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16351,25043.0,train-cmd-2563.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16352,25044.0,train-cmd-2637.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16353,25045.0,train-cmd-2285.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16354,25046.0,train-cmd-1674.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16355,25047.0,train-cmd-1232.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16356,25049.0,train-cmd-2622.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16357,25051.0,train-cmd-1787.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16358,25052.0,train-cmd-94.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16359,25054.0,train-cmd-1022.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16360,25056.0,train-cmd-66.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16361,25057.0,train-cmd-1383.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16362,25058.0,train-cmd-628.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16363,25061.0,train-cmd-891.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16364,25062.0,train-cmd-970.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16365,25063.0,train-cmd-2177.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16366,25065.0,train-cmd-1669.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16367,25070.0,train-cmd-1072.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16368,25072.0,train-cmd-2141.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16369,25074.0,train-cmd-837.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16370,25077.0,train-cmd-1525.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16371,25078.0,train-cmd-1772.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16372,25080.0,train-cmd-1145.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16373,25082.0,train-cmd-1299.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16374,25083.0,train-cmd-1402.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16375,25086.0,train-cmd-99.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16376,25088.0,train-cmd-2623.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16377,25091.0,train-cmd-1185.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16378,25095.0,train-cmd-1396.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16379,25097.0,train-cmd-419.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16380,25098.0,train-cmd-1866.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16381,25100.0,train-cmd-1172.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16382,25102.0,train-cmd-259.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16383,25105.0,train-cmd-178.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16384,25107.0,train-cmd-2238.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16385,25110.0,train-cmd-2538.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16386,25115.0,train-cmd-2109.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16387,25117.0,train-cmd-1361.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16388,25118.0,train-cmd-2022.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16389,25124.0,train-cmd-544.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16390,25125.0,train-cmd-1118.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16391,25126.0,train-cmd-235.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16392,25127.0,train-cmd-1458.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16393,25128.0,train-cmd-270.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16394,25129.0,train-cmd-2546.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16395,25130.0,train-cmd-255.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16396,25136.0,train-cmd-916.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16397,25137.0,train-cmd-225.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16398,25138.0,train-cmd-1755.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16399,25139.0,train-cmd-2554.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16400,25140.0,train-cmd-1055.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16401,25141.0,train-cmd-132.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16402,25142.0,train-cmd-738.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16403,25144.0,train-cmd-461.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16404,25146.0,train-cmd-2407.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16405,25148.0,train-cmd-2472.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16406,25149.0,train-cmd-599.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16407,25150.0,train-cmd-1184.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16408,25151.0,train-cmd-1061.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16409,25152.0,train-cmd-2349.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16410,25153.0,train-cmd-1269.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16411,25157.0,train-cmd-351.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16412,25158.0,train-cmd-993.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16413,25159.0,train-cmd-1181.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16414,25161.0,train-cmd-1131.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16415,25163.0,train-cmd-1065.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16416,25164.0,train-cmd-2560.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16417,25166.0,train-cmd-1143.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16418,25167.0,train-cmd-2277.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16419,25169.0,train-cmd-149.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16420,25170.0,train-cmd-2085.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16421,25171.0,train-cmd-1663.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16422,25172.0,train-cmd-550.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16423,25176.0,train-cmd-2458.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16424,25177.0,train-cmd-788.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16425,25178.0,train-cmd-1773.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16426,25184.0,train-cmd-2454.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16427,25185.0,train-cmd-98.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16428,25187.0,train-cmd-69.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16429,25188.0,train-cmd-486.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16430,25189.0,train-cmd-2573.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16431,25190.0,train-cmd-1462.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16432,25198.0,train-cmd-342.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16433,25202.0,train-cmd-2069.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16434,25204.0,train-cmd-2386.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16435,25206.0,train-cmd-1324.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16436,25207.0,train-cmd-2276.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16437,25208.0,train-cmd-521.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16438,25209.0,train-cmd-2220.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16439,25213.0,train-cmd-609.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16440,25214.0,train-cmd-1105.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16441,25215.0,train-cmd-427.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16442,25217.0,train-cmd-280.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16443,25220.0,train-cmd-820.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,test,train
16444,25222.0,train-cmd-1164.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16445,25223.0,train-cmd-307.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16446,25224.0,train-cmd-598.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16447,25225.0,train-cmd-995.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16448,25226.0,train-cmd-2299.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16449,25227.0,train-cmd-799.jpg,3.0,2019,Cassava Mosaic Disease (CMD),test,train,train,train,train,train,train
16450,25229.0,train-cmd-641.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
16451,25230.0,train-cmd-1941.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16452,25233.0,train-cmd-188.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16453,25234.0,train-cmd-1266.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16454,25235.0,train-cmd-572.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,test,train,train,train,train
16455,25236.0,train-cmd-921.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16456,25237.0,train-cmd-621.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16457,25242.0,train-cmd-945.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16458,25246.0,train-cmd-1849.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16459,25249.0,train-cmd-1011.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,test,train,train
16460,25250.0,train-cmd-718.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,train,train,train,test
16461,25252.0,train-cmd-2396.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,test,train,train,train,train,train
16462,25253.0,train-cmd-266.jpg,3.0,2019,Cassava Mosaic Disease (CMD),train,train,train,test,train,train,train
